1442857624,nan,-1,20000,0,0
1442857627,nan,-1,19999,1,0
1442857630,nan,-1,19999,1,0
1442857633,nan,-1,19999,1,0
1442857636,nan,-1,19999,1,0
1442857639,nan,-1,19999,1,0
1442857643,nan,-1,19999,1,0
1442857646,nan,-1,19999,1,0
1442857649,nan,-1,19999,1,0
1442857652,nan,-1,19999,1,0
1442857655,nan,-1,19999,1,0
1442857658,nan,-1,19999,1,0
1442857661,nan,-1,19999,1,0
1442857664,nan,-1,19999,1,0
1442857667,nan,-1,19999,1,0
1442857670,nan,-1,19999,1,0
1442857673,nan,-1,19999,1,0
1442857676,nan,-1,19999,1,0
1442857679,nan,-1,19999,1,0
1442857682,nan,-1,19999,1,0
1442857685,nan,-1,19999,1,0
1442857688,nan,-1,19999,1,0
1442857691,nan,-1,19999,1,0
1442857694,nan,-1,19999,1,0
1442857697,nan,-1,19999,1,0
1442857700,nan,-1,19999,1,0
1442857703,nan,-1,19999,1,0
1442857706,nan,-1,19999,1,0
1442857709,nan,-1,19999,1,0
1442857712,nan,-1,19999,1,0
1442857715,nan,-1,19999,1,0
1442857718,nan,-1,19999,1,0
1442857721,nan,-1,19999,1,0
1442857724,nan,-1,19999,1,0
1442857727,nan,-1,19999,1,0
1442857730,nan,-1,19999,1,0
1442857733,nan,-1,19999,1,0
1442857736,nan,-1,19999,1,0
1442857739,nan,-1,19999,1,0
1442857742,nan,-1,19999,1,0
1442857745,nan,-1,19999,1,0
1442857748,nan,-1,19999,1,0
1442857751,nan,-1,19999,1,0
1442857754,nan,-1,19999,1,0
1442857757,nan,-1,19999,1,0
1442857760,nan,-1,19999,1,0
1442857763,nan,-1,19999,1,0
1442857766,nan,-1,19999,1,0
1442857769,nan,-1,19999,1,0
1442857772,nan,-1,19999,1,0
1442857775,nan,-1,19999,1,0
1442857778,nan,-1,19999,1,0
1442857781,nan,-1,19999,1,0
1442857784,nan,-1,19999,1,0
1442857787,nan,-1,19999,1,0
1442857790,nan,-1,19999,1,0
1442857793,nan,-1,19999,1,0
1442857796,nan,-1,19999,1,0
1442857799,nan,-1,19999,1,0
1442857802,nan,-1,19999,1,0
1442857805,nan,-1,19999,1,0
1442857808,nan,-1,19999,1,0
1442857811,nan,-1,19999,1,0
1442857814,nan,-1,19999,1,0
1442857817,nan,-1,19999,1,0
1442857820,nan,-1,19999,1,0
1442857823,nan,-1,19999,1,0
1442857826,nan,-1,19999,1,0
1442857829,nan,-1,19999,1,0
1442857832,nan,-1,19999,1,0
1442857835,nan,-1,19999,1,0
1442857838,nan,-1,19999,1,0
1442857841,nan,-1,19999,1,0
1442857844,nan,-1,19999,1,0
1442857847,nan,-1,19999,1,0
1442857850,nan,-1,19999,1,0
1442857853,nan,-1,19999,1,0
1442857856,nan,-1,19999,1,0
1442857859,nan,-1,19999,1,0
1442857862,nan,-1,19999,1,0
1442857865,nan,-1,19999,1,0
1442857868,nan,-1,19999,1,0
1442857871,nan,-1,19999,1,0
1442857874,nan,-1,19999,1,0
1442857877,nan,-1,19999,1,0
1442857880,nan,-1,19999,1,0
1442857883,nan,-1,19999,1,0
1442857887,nan,-1,19999,1,0
1442857890,nan,-1,19999,1,0
1442857893,nan,-1,19999,1,0
1442857896,nan,-1,19999,1,0
1442857899,nan,-1,19999,1,0
1442857902,nan,-1,19999,1,0
1442857905,nan,-1,19999,1,0
1442857908,nan,-1,19999,1,0
1442857911,nan,-1,19999,1,0
1442857914,nan,-1,19999,1,0
1442857917,nan,-1,19999,1,0
1442857920,nan,-1,19999,1,0
1442857923,nan,-1,19999,1,0
1442857926,nan,-1,19999,1,0
1442857929,nan,-1,19999,1,0
1442857932,nan,-1,19999,1,0
1442857935,nan,-1,19999,1,0
1442857938,nan,-1,19999,1,0
1442857941,nan,-1,19999,1,0
1442857944,nan,-1,19999,1,0
1442857947,nan,-1,19999,1,0
1442857950,nan,-1,19999,1,0
1442857953,nan,-1,19999,1,0
1442857956,nan,-1,19999,1,0
1442857959,nan,-1,19999,1,0
1442857962,nan,-1,19999,1,0
1442857965,nan,-1,19999,1,0
1442857968,nan,-1,19999,1,0
1442857971,nan,-1,19999,1,0
1442857974,nan,-1,19999,1,0
1442857977,nan,-1,19999,1,0
1442857980,nan,-1,19999,1,0
1442857983,nan,-1,19999,1,0
1442857986,nan,-1,19999,1,0
1442857989,nan,-1,19999,1,0
1442857992,nan,-1,19999,1,0
1442857995,nan,-1,19999,1,0
1442857998,nan,-1,19999,1,0
1442858001,nan,-1,19999,1,0
1442858004,nan,-1,19999,1,0
1442858007,nan,-1,19999,1,0
1442858010,nan,-1,19999,1,0
1442858013,nan,-1,19999,1,0
1442858016,nan,-1,19999,1,0
1442858019,nan,-1,19999,1,0
1442858022,nan,-1,19999,1,0
1442858025,nan,-1,19999,1,0
1442858028,nan,-1,19999,1,0
1442858031,nan,-1,19999,1,0
1442858034,nan,-1,19999,1,0
1442858037,nan,-1,19999,1,0
1442858040,nan,-1,19999,1,0
1442858043,nan,-1,19999,1,0
1442858046,nan,-1,19999,1,0
1442858049,nan,-1,19999,1,0
1442858052,nan,-1,19999,1,0
1442858055,nan,-1,19999,1,0
1442858058,nan,-1,19999,1,0
1442858061,nan,-1,19999,1,0
1442858064,nan,-1,19999,1,0
1442858067,nan,-1,19999,1,0
1442858070,nan,-1,19999,1,0
1442858073,nan,-1,19999,1,0
1442858076,nan,-1,19999,1,0
1442858079,nan,-1,19999,1,0
1442858082,nan,-1,19999,1,0
1442858085,nan,-1,19999,1,0
1442858088,nan,-1,19999,1,0
1442858091,nan,-1,19999,1,0
1442858094,nan,-1,19999,1,0
1442858097,nan,-1,19999,1,0
1442858100,nan,-1,19999,1,0
1442858103,nan,-1,19999,1,0
1442858106,nan,-1,19999,1,0
1442858109,nan,-1,19999,1,0
1442858112,nan,-1,19999,1,0
1442858115,nan,-1,19999,1,0
1442858118,nan,-1,19999,1,0
1442858121,nan,-1,19999,1,0
1442858124,nan,-1,19999,1,0
1442858128,nan,-1,19999,1,0
1442858131,nan,-1,19999,1,0
1442858134,nan,-1,19999,1,0
1442858137,3.326369,0,19999,0,1
1442858140,3.326369,0,19998,1,1
1442858143,3.326369,0,19998,1,1
1442858146,3.326369,0,19998,1,1
1442858149,3.326369,0,19998,1,1
1442858152,3.326369,0,19998,1,1
1442858155,3.326369,0,19998,1,1
1442858158,3.326369,0,19998,1,1
1442858161,3.326369,0,19998,1,1
1442858164,3.326369,0,19998,1,1
1442858167,3.326369,0,19998,1,1
1442858170,3.326369,0,19998,1,1
1442858173,3.326369,0,19998,1,1
1442858176,3.326369,0,19998,1,1
1442858179,3.326369,0,19998,1,1
1442858182,3.326369,0,19998,1,1
1442858185,3.326369,0,19998,1,1
1442858188,3.326369,0,19998,1,1
1442858191,3.326369,0,19998,1,1
1442858194,3.326369,0,19998,1,1
1442858197,3.326369,0,19998,1,1
1442858200,3.326369,0,19998,1,1
1442858203,3.326369,0,19998,1,1
1442858206,3.326369,0,19998,1,1
1442858209,3.326369,0,19998,1,1
1442858212,3.326369,0,19998,1,1
1442858215,3.326369,0,19998,1,1
1442858218,3.326369,0,19998,1,1
1442858221,3.326369,0,19998,1,1
1442858224,3.326369,0,19998,1,1
1442858227,3.326369,0,19998,1,1
1442858230,3.326369,0,19998,1,1
1442858233,3.326369,0,19998,1,1
1442858236,3.326369,0,19998,1,1
1442858239,3.326369,0,19998,1,1
1442858242,3.326369,0,19998,1,1
1442858245,3.326369,0,19998,1,1
1442858248,3.326369,0,19998,1,1
1442858251,3.326369,0,19998,1,1
1442858254,3.326369,0,19998,1,1
1442858257,3.326369,0,19998,1,1
1442858260,3.326369,0,19998,1,1
1442858263,3.326369,0,19998,1,1
1442858266,3.326369,0,19998,1,1
1442858269,3.326369,0,19998,1,1
1442858272,3.326369,0,19998,1,1
1442858275,3.326369,0,19998,1,1
1442858278,3.326369,0,19998,1,1
1442858281,3.326369,0,19998,1,1
1442858284,3.326369,0,19998,1,1
1442858287,3.326369,0,19998,1,1
1442858290,3.326369,0,19998,1,1
1442858293,3.326369,0,19998,1,1
1442858296,3.326369,0,19998,1,1
1442858299,3.326369,0,19998,1,1
1442858302,3.326369,0,19998,1,1
1442858305,3.326369,0,19998,1,1
1442858308,3.326369,0,19998,1,1
1442858311,3.326369,0,19998,1,1
1442858314,3.326369,0,19998,1,1
1442858317,3.326369,0,19998,1,1
1442858320,3.326369,0,19998,1,1
1442858323,3.326369,0,19998,1,1
1442858326,3.326369,0,19998,1,1
1442858329,3.326369,0,19998,1,1
1442858332,3.326369,0,19998,1,1
1442858335,3.326369,0,19998,1,1
1442858338,3.326369,0,19998,1,1
1442858341,3.326369,0,19998,1,1
1442858344,3.326369,0,19998,1,1
1442858347,3.326369,0,19998,1,1
1442858351,3.326369,0,19998,1,1
1442858354,3.326369,0,19998,1,1
1442858357,3.326369,0,19998,1,1
1442858360,3.326369,0,19998,1,1
1442858363,3.326369,0,19998,1,1
1442858366,3.326369,0,19998,1,1
1442858369,3.326369,0,19998,1,1
1442858372,3.326369,0,19998,1,1
1442858375,3.326369,0,19998,1,1
1442858378,3.326369,0,19998,1,1
1442858381,3.326369,0,19998,1,1
1442858384,3.326369,0,19998,1,1
1442858387,3.326369,0,19998,1,1
1442858390,3.326369,0,19998,1,1
1442858393,3.326369,0,19998,1,1
1442858396,3.326369,0,19998,1,1
1442858399,3.326369,0,19998,1,1
1442858402,3.326369,0,19998,1,1
1442858405,3.326369,0,19998,1,1
1442858408,3.326369,0,19998,1,1
1442858411,3.326369,0,19998,1,1
1442858414,3.326369,0,19998,1,1
1442858417,3.326369,0,19998,1,1
1442858420,3.326369,0,19998,1,1
1442858423,3.326369,0,19998,1,1
1442858426,3.326369,0,19998,1,1
1442858429,3.326369,0,19998,1,1
1442858432,3.326369,0,19998,1,1
1442858435,3.326369,0,19998,1,1
1442858438,3.326369,0,19998,1,1
1442858441,3.326369,0,19998,1,1
1442858444,3.326369,0,19998,1,1
1442858447,3.326369,0,19998,1,1
1442858450,3.326369,0,19998,1,1
1442858453,3.326369,0,19998,1,1
1442858456,3.326369,0,19998,1,1
1442858459,3.326369,0,19998,1,1
1442858462,3.326369,0,19998,1,1
1442858465,3.326369,0,19998,1,1
1442858468,3.326369,0,19998,1,1
1442858471,3.326369,0,19998,1,1
1442858474,3.326369,0,19998,1,1
1442858477,3.326369,0,19998,1,1
1442858480,3.326369,0,19998,1,1
1442858483,3.326369,0,19998,1,1
1442858486,3.326369,0,19998,1,1
1442858489,3.326369,0,19998,1,1
1442858492,3.326369,0,19998,1,1
1442858495,3.326369,0,19998,1,1
1442858498,3.326369,0,19998,1,1
1442858501,3.326369,0,19998,1,1
1442858504,3.326369,0,19998,1,1
1442858507,3.326369,0,19998,1,1
1442858510,3.326369,0,19998,1,1
1442858513,3.326369,0,19998,1,1
1442858516,3.326369,0,19998,1,1
1442858519,3.326369,0,19998,1,1
1442858522,3.326369,0,19998,1,1
1442858525,3.326369,0,19998,1,1
1442858528,3.326369,0,19998,1,1
1442858531,3.326369,0,19998,1,1
1442858534,3.326369,0,19998,1,1
1442858537,3.326369,0,19998,1,1
1442858540,3.326369,0,19998,1,1
1442858543,3.326369,0,19998,1,1
1442858546,3.326369,0,19998,1,1
1442858549,3.326369,0,19998,1,1
1442858552,3.326369,0,19998,1,1
1442858555,3.326369,0,19998,1,1
1442858558,3.326369,0,19998,1,1
1442858561,3.326369,0,19998,1,1
1442858564,3.326369,0,19998,1,1
1442858567,3.326369,0,19998,1,1
1442858570,3.326369,0,19998,1,1
1442858573,3.326369,0,19998,1,1
1442858576,3.326369,0,19998,1,1
1442858579,3.326369,0,19998,1,1
1442858582,3.326369,0,19998,1,1
1442858585,3.326369,0,19998,1,1
1442858588,3.326369,0,19998,1,1
1442858591,3.326369,0,19998,1,1
1442858594,3.326369,0,19998,1,1
1442858598,3.326369,0,19998,1,1
1442858601,3.326369,0,19998,1,1
1442858604,3.326369,0,19998,1,1
1442858607,3.326369,0,19998,1,1
1442858610,3.326369,0,19998,1,1
1442858613,3.326369,0,19998,1,1
1442858616,3.326369,0,19998,1,1
1442858619,3.326369,0,19998,1,1
1442858622,3.326369,0,19998,1,1
1442858625,3.326369,0,19998,1,1
1442858628,3.326369,0,19998,1,1
1442858631,3.326369,0,19998,1,1
1442858634,3.326369,0,19998,1,1
1442858637,3.326369,0,19998,1,1
1442858640,3.326369,0,19998,1,1
1442858643,3.326369,0,19998,1,1
1442858646,3.326369,0,19998,1,1
1442858649,3.326369,0,19998,0,2
1442858652,3.326369,0,19998,1,2
1442858655,3.326369,0,19998,1,2
1442858658,3.326369,0,19998,1,2
1442858661,3.326369,0,19998,1,2
1442858664,3.326369,0,19998,1,2
1442858667,3.326369,0,19998,1,2
1442858671,3.326369,0,19998,1,2
1442858674,3.326369,0,19998,1,2
1442858677,3.326369,0,19998,1,2
1442858680,3.326369,0,19998,1,2
1442858683,3.326369,0,19998,1,2
1442858686,3.326369,0,19998,1,2
1442858689,3.326369,0,19998,1,2
1442858692,3.326369,0,19998,1,2
1442858695,3.326369,0,19998,1,2
1442858698,3.326369,0,19998,1,2
1442858701,3.326369,0,19998,1,2
1442858704,3.326369,0,19998,1,2
1442858707,3.326369,0,19998,1,2
1442858710,3.326369,0,19998,1,2
1442858713,3.326369,0,19998,1,2
1442858716,3.326369,0,19998,1,2
1442858719,3.326369,0,19998,1,2
1442858722,3.326369,0,19998,1,2
1442858725,3.326369,0,19998,1,2
1442858728,3.326369,0,19998,1,2
1442858731,3.326369,0,19998,1,2
1442858734,3.326369,0,19998,1,2
1442858737,3.326369,0,19998,1,2
1442858740,3.326369,0,19998,1,2
1442858743,3.326369,0,19998,1,2
1442858746,3.326369,0,19998,1,2
1442858749,3.326369,0,19998,1,2
1442858752,3.326369,0,19998,1,2
1442858755,3.326369,0,19998,1,2
1442858758,3.326369,0,19998,1,2
1442858761,3.326369,0,19998,1,2
1442858764,3.326369,0,19998,1,2
1442858767,3.326369,0,19998,1,2
1442858770,3.326369,0,19998,1,2
1442858773,3.326369,0,19998,1,2
1442858776,3.326369,0,19998,1,2
1442858779,3.326369,0,19998,1,2
1442858782,3.326369,0,19998,1,2
1442858785,3.326369,0,19998,1,2
1442858788,3.326369,0,19998,1,2
1442858791,3.326369,0,19998,1,2
1442858794,3.326369,0,19998,1,2
1442858797,3.326369,0,19998,1,2
1442858800,3.326369,0,19998,1,2
1442858803,3.326369,0,19998,1,2
1442858806,3.326369,0,19998,1,2
1442858809,3.326369,0,19998,1,2
1442858812,3.326369,0,19998,1,2
1442858815,3.326369,0,19998,1,2
1442858818,3.326369,0,19998,1,2
