1442819725,nan,-1,20000,0,0
1442819728,nan,-1,19999,1,0
1442819731,nan,-1,19999,1,0
1442819734,nan,-1,19999,1,0
1442819737,nan,-1,19999,1,0
1442819740,nan,-1,19999,1,0
1442819743,nan,-1,19999,1,0
1442819746,nan,-1,19999,1,0
1442819749,nan,-1,19999,1,0
1442819752,nan,-1,19999,1,0
1442819755,nan,-1,19999,1,0
1442819758,4.396954,0,19999,0,1
1442819761,4.396954,0,19998,1,1
1442819764,4.396954,0,19998,1,1
1442819767,4.396954,0,19998,1,1
1442819771,4.396954,0,19998,1,1
1442819774,4.396954,0,19998,1,1
1442819777,4.396954,0,19998,1,1
1442819780,4.396954,0,19998,1,1
1442819783,4.396954,0,19998,1,1
1442819786,4.396954,0,19998,1,1
1442819789,4.396954,0,19998,1,1
1442819792,4.396954,0,19998,0,2
1442819795,4.396954,0,19998,1,2
1442819798,4.396954,0,19998,1,2
1442819801,4.396954,0,19998,1,2
1442819804,4.396954,0,19998,1,2
1442819807,4.396954,0,19998,1,2
1442819810,4.396954,0,19998,1,2
1442819813,4.396954,0,19998,1,2
1442819816,4.396954,0,19998,1,2
1442819819,4.396954,0,19998,1,2
1442819822,4.396954,0,19998,0,3
1442819826,4.396954,0,19998,1,3
1442819829,4.396954,0,19998,1,3
1442819832,4.396954,0,19998,1,3
1442819835,4.396954,0,19998,1,3
1442819838,4.396954,0,19998,1,3
1442819841,4.396954,0,19998,1,3
1442819844,4.396954,0,19998,1,3
1442819847,4.396954,0,19998,1,3
1442819850,4.396954,0,19998,1,3
1442819853,4.001803,20001,19998,0,4
1442819857,4.001803,20001,19998,1,4
1442819860,4.001803,20001,19998,1,4
1442819863,4.001803,20001,19998,1,4
1442819866,4.001803,20001,19998,1,4
1442819869,4.001803,20001,19998,1,4
1442819872,4.001803,20001,19998,1,4
1442819875,4.001803,20001,19998,1,4
1442819878,4.001803,20001,19998,1,4
1442819881,4.001803,20001,19998,1,4
1442819884,4.001803,20001,19998,0,5
1442819887,4.001803,20001,19998,1,5
